ID,DrivingChildren,DOB,Age,HomeChildren,YearsOnJob,Income,SingleParent,HomeValue,MaritalStatus,Gender,Education,Occupation,TravelTime,CarUse,VehicleValue,TimeInForce,CarType,RedCar,TotalClaims5Years,ClaimsFrequency5Years,LicenseRevoked,VehiclePoints,ClaimsAmount,CarAge,ClaimsFlagCrash,CityPopulation
527670758,0,2/10/1941,58,0,13,86647,No,310620,Yes,M,Bachelors,Professional,88,Private,22420,4,Van,Yes,0,0,No,0,0,1,No,Urban
858295286,0,11/15/1945,54,0,80,70008,No,0,No,F,Masters,Lawyer,18,Private,15480,6,SUV,No,0,0,No,0,0,14,No,Rural
964324469,0,1/13/1952,47,0,5,68602,No,0,No,M,High School,Blue Collar,36,Commercial,6200,1,Pickup,Yes,9136,4,No,2,5103,4,Yes,Urban
75318000,0,3/3/1970,29,3,8,62116,Yes,0,No,F,Bachelors,Student,11,Commercial,1500,1,SUV,No,3165,3,No,1,0,6,No,Urban
135293295,0,5/11/1961,38,0,8,44575,No,164145,Yes,F,Bachelors,Professional,31,Private,9760,11,SUV,No,3787,4,Yes,4,0,6,No,Urban
63207789,0,2/6/1952,47,0,11,30452,No,150468,Yes,M,High School,Blue Collar,34,Commercial,21210,1,Van,Yes,0,0,No,0,0,8,No,Urban
5849652,0,7/29/1949,50,0,11,72930,No,275761,No,F,High School,Blue Collar,71,Commercial,13790,1,SUV,No,0,0,No,0,0,1,No,Urban
419976048,0,4/26/1953,46,0,3,16717,No,0,No,M,Bachelors,Student,45,Private,15520,10,Minivan,Yes,0,0,No,0,0,11,No,Urban
341162899,0,5/2/1958,41,0,0,0,No,0,No,M,Bachelors,Student,18,Commercial,6610,1,Pickup,Yes,3825,2,Yes,1,0,1,No,Rural
817016721,0,3/3/1953,46,1,61,69350,No,254858,Yes,M,Bachelors,Blue Collar,42,Commercial,13030,6,Minivan,No,1699,1,No,6,0,7,No,Urban
87761316,0,5/9/1960,39,2,14,28846,No,151789,Yes,F,Bachelors,Blue Collar,16,Private,26370,1,SUV,No,0,0,No,2,0,8,No,Urban
910683297,0,3/28/1950,49,0,11,99292,No,316705,Yes,M,Masters,Lawyer,48,Private,10190,6,Minivan,No,0,0,No,0,0,16,No,Urban
936079965,0,2/25/1946,53,0,13,173218,No,492219,No,M,PhD,Doctor,27,Private,18820,1,Van,No,0,0,No,0,0,6,No,Urban
707689538,0,12/12/1952,46,0,14,54340,No,218964,Yes,F,Bachelors,Clerical,45,Private,20320,6,SUV,No,0,0,No,5,0,13,No,Urban
160730761,1,10/25/1957,42,1,13,49120,Yes,197752,No,F,Bachelors,Manager,37,Private,5700,6,SUV,No,1775,1,No,2,0,9,No,Urban
291166495,0,5/18/1961,38,2,12,26074,No,167980,Yes,F,High School,Clerical,22,Private,10500,1,SUV,No,0,0,No,3,0,1,No,Urban
730441601,0,3/13/1946,53,0,13,17424,No,0,Yes,M,Bachelors,Student,39,Commercial,15200,1,Minivan,Yes,0,0,No,0,0,1,No,Rural
543833421,0,12/29/1958,40,3,16,52475,Yes,0,No,F,Masters,Lawyer,9,Private,10750,1,SUV,No,0,0,No,3,6879,16,Yes,Urban
298398909,0,11/18/1937,62,0,16,103109,No,344523,Yes,M,Masters,Lawyer,41,Private,11810,1,SUV,Yes,0,0,No,0,3288,15,Yes,Urban
547061152,0,4/10/1952,47,0,11,92214,No,266417,No,F,Bachelors,Manager,19,Private,19200,14,SUV,No,5184,2,No,4,0,7,No,Urban
465602138,0,5/21/1951,48,0,13,144515,No,378420,Yes,M,Masters,Lawyer,48,Private,20750,10,Minivan,No,3751,1,No,0,0,21,No,Urban
141869802,0,9/23/1954,45,0,0,0,No,0,Yes,F,High School,Student,35,Private,14500,1,SUV,No,9063,3,No,6,3521,9,Yes,Urban
237014490,0,2/18/1960,39,0,6,98997,No,0,No,F,High School,Professional,32,Private,24510,4,Minivan,No,0,0,No,0,0,9,No,Urban
391478772,0,6/10/1964,35,2,14,27446,No,129102,Yes,F,High School,Clerical,23,Private,13410,7,SUV,No,0,0,No,1,0,8,No,Urban
108491144,0,5/7/1954,45,0,19,0,No,0,No,M,Bachelors,Student,22,Commercial,14510,1,Minivan,No,0,0,No,3,0,8,No,Rural
3988715,0,7/31/1954,45,0,12,37846,No,162455,No,F,High School,Clerical,21,Commercial,20150,4,Pickup,No,0,0,No,1,0,1,No,Rural
468379423,0,8/23/1950,49,0,10,75580,No,222553,Yes,F,Masters,Lawyer,29,Private,17220,4,Sports Car,No,0,0,No,1,0,14,No,Urban
767487685,0,7/27/1964,35,1,12,8276,No,0,Yes,F,High School,Student,13,Commercial,2330,10,Sports Car,No,0,0,No,4,4021,7,Yes,Urban
866705472,0,4/15/1945,54,0,15,130241,No,0,Yes,F,PhD,Doctor,46,Private,15570,19,SUV,No,0,0,No,3,0,16,No,Urban
904098670,0,1/22/1958,41,2,15,97679,Yes,273142,No,M,Bachelors,Blue Collar,22,Commercial,12850,1,Minivan,Yes,38815,3,No,6,0,1,No,Urban
672549561,0,2/11/1949,50,0,11,104831,No,0,No,M,Masters,Professional,31,Commercial,6500,1,Pickup,No,6657,2,No,3,0,16,No,Urban
930187847,0,5/9/1943,56,0,0,0,No,134398,Yes,F,Bachelors,Home Maker,39,Private,13130,6,Sports Car,No,0,0,No,1,0,13,No,Rural
700098445,0,4/22/1958,41,0,12,95076,No,0,No,F,Bachelors,Professional,21,Private,28710,4,Minivan,No,0,0,No,0,0,8,No,Urban
459231441,0,10/18/1957,42,0,12,109098,No,268393,Yes,F,High School,Blue Collar,44,Commercial,1500,4,SUV,No,1015,2,No,0,0,4,No,Urban
778020709,0,11/24/1950,48,0,11,105299,No,276038,No,F,High School,Blue Collar,33,Private,28610,6,Minivan,No,6936,2,No,2,0,1,No,Urban
79991899,0,1/17/1972,27,4,13,166855,No,436711,Yes,M,Bachelors,Professional,71,Commercial,23060,1,Panel Truck,No,0,0,No,3,0,6,No,Rural
470060990,0,6/9/1978,21,0,0,0,No,51893,No,M,High School,Student,55,Commercial,3600,10,Minivan,Yes,3231,3,No,7,0,1,No,Rural
617959052,2,7/5/1958,41,3,0,0,No,56089,Yes,F,High School,Home Maker,27,Private,16840,1,SUV,No,0,0,No,0,0,1,No,Rural
190335385,0,12/10/1949,49,0,0,0,No,0,No,F,PhD,Home Maker,46,Private,17520,9,SUV,No,7665,4,No,2,0,19,No,Urban
731368580,0,8/14/1974,25,3,12,78062,Yes,0,No,F,High School,Professional,5,Private,20640,6,Minivan,No,0,0,No,0,0,12,No,Urban
345771306,0,9/13/1957,42,0,8,61322,No,228496,No,M,High School,Clerical,36,Commercial,11830,1,Pickup,No,0,0,No,2,0,1,No,Rural
910202703,0,4/1/1957,42,0,11,97054,No,282590,No,M,Masters,Lawyer,40,Private,19580,6,Van,No,0,0,Yes,0,0,17,No,Urban
884766026,0,2/10/1957,42,0,11,63180,No,243719,Yes,F,Masters,Lawyer,23,Private,12030,1,Sports Car,No,0,0,No,1,0,12,No,Urban
37340719,0,2/27/1958,41,2,9,37523,No,166138,Yes,M,High School,Clerical,40,Private,12260,7,Minivan,No,3134,1,No,3,0,11,No,Urban
374610346,0,12/5/1961,37,2,8,73897,No,244387,Yes,F,Bachelors,Clerical,5,Private,16390,11,SUV,No,34941,2,No,0,0,6,No,Urban
25899381,0,9/11/1944,55,0,12,133966,No,342198,Yes,F,PhD,Lawyer,8,Private,29170,6,SUV,No,34507,2,Yes,0,0,13,No,Urban
463586488,0,6/7/1969,30,1,0,0,No,0,Yes,M,High School,Student,21,Private,4500,1,Pickup,No,754,1,No,0,3755,7,Yes,Urban
134794189,0,10/8/1947,52,0,14,135116,No,335050,Yes,M,PhD,Manager,28,Private,17530,1,Minivan,No,0,0,Yes,1,0,13,No,Urban
174725774,0,5/4/1949,50,0,13,36605,No,184411,Yes,M,High School,Blue Collar,48,Commercial,18050,3,Van,No,46625,3,No,4,0,1,No,Urban
621372360,0,9/9/1972,27,1,0,0,No,0,Yes,F,High School,Student,39,Commercial,11330,4,Sports Car,No,35165,3,Yes,7,0,4,No,Urban
815407023,0,3/21/1963,36,0,11,121391,No,310275,No,M,Bachelors,Manager,46,Commercial,36420,6,Panel Truck,Yes,2602,2,No,3,0,8,No,Urban
956104436,0,8/27/1953,46,0,0,0,No,0,Yes,F,High School,Student,57,Private,25940,10,SUV,No,0,0,No,0,0,6,No,Rural
669976904,0,11/10/1963,36,0,11,30071,No,152771,Yes,F,High School,Blue Collar,33,Private,17970,10,SUV,No,0,0,No,0,0,1,No,Rural
751338912,0,10/1/1957,42,2,11,68171,Yes,0,No,M,Bachelors,Professional,13,Private,18130,3,Van,Yes,0,0,No,2,4348,10,Yes,Urban
914959395,0,7/24/1936,63,0,17,86078,No,319488,Yes,F,Bachelors,Professional,13,Private,20960,4,Sports Car,No,0,0,No,0,0,1,No,Rural
121997238,0,1/28/1935,64,0,0,0,No,0,Yes,M,High School,Student,60,Private,7900,6,Sports Car,Yes,23432,2,Yes,9,12301,8,Yes,Urban
457695790,0,7/24/1964,35,2,0,0,No,59496,Yes,F,Bachelors,Home Maker,21,Private,5000,6,Sports Car,No,4477,1,No,0,5297,13,Yes,Urban
920579205,0,12/24/1951,47,0,13,78119,No,226596,Yes,M,Masters,Manager,25,Private,14010,10,Minivan,Yes,0,0,Yes,0,0,18,No,Urban
73710290,0,8/3/1942,57,0,13,99985,No,298356,Yes,M,Masters,Lawyer,23,Private,17200,1,Van,No,6739,2,No,5,0,20,No,Urban
418418632,0,10/7/1970,29,3,0,0,Yes,0,No,F,High School,Student,12,Commercial,6720,1,Sports Car,No,52445,3,Yes,5,4699,6,Yes,Urban
133595265,0,2/19/1950,49,0,12,24513,No,148422,Yes,M,High School,Blue Collar,27,Private,8850,1,Minivan,Yes,1263,1,No,1,6606,1,Yes,Urban
591933815,0,4/11/1953,46,0,9,107006,No,342272,Yes,M,Masters,Manager,7,Private,6100,1,Minivan,Yes,0,0,No,0,0,15,No,Urban
880819896,0,9/17/1962,37,2,14,66376,No,214022,Yes,M,High School,Manager,26,Private,20570,4,Van,No,0,0,No,5,0,5,No,Urban
140960557,1,3/19/1943,56,2,0,0,Yes,0,No,F,High School,Student,35,Private,23630,1,Minivan,No,10612,3,No,2,4799,8,Yes,Urban
576927212,0,8/14/1938,61,0,14,52529,No,183779,Yes,M,Masters,Lawyer,66,Private,12850,7,Pickup,Yes,0,0,No,0,0,11,No,Rural
388940769,2,12/2/1959,39,2,13,92000,No,301965,Yes,M,Bachelors,Professional,50,Private,7730,10,Minivan,Yes,8091,2,No,4,0,1,No,Urban
517379402,1,5/11/1957,42,1,7,130882,No,348968,Yes,M,High School,Manager,39,Private,14590,1,Minivan,Yes,42820,2,Yes,7,0,9,No,Urban
860428575,0,3/27/1970,29,1,13,36708,Yes,0,No,M,High School,Professional,45,Private,16150,1,Minivan,No,5618,1,No,8,0,9,No,Urban
838358712,0,1/7/1950,49,0,6,89547,No,0,No,F,Masters,Lawyer,38,Private,10450,4,Sports Car,No,0,0,No,0,0,19,No,Urban
183697567,0,7/18/1954,45,0,13,79720,No,270342,Yes,M,Masters,Professional,26,Private,20280,4,Van,Yes,0,0,No,1,0,14,No,Urban
674303590,0,7/16/1941,58,0,14,131658,No,390952,Yes,F,Masters,Professional,31,Private,26780,7,Minivan,No,0,0,No,0,0,12,No,Urban
659941698,0,12/24/1948,50,0,13,73668,No,212878,Yes,F,Masters,Lawyer,13,Private,8870,3,Sports Car,No,0,0,Yes,6,0,11,No,Urban
466539809,0,7/2/1953,46,0,12,103455,No,286457,No,M,Masters,Lawyer,21,Private,13050,1,Minivan,Yes,0,0,No,0,0,7,No,Urban
957086884,0,4/12/1964,35,3,14,5628,No,64192,Yes,F,High School,Home Maker,24,Private,6820,10,SUV,No,0,0,No,0,0,1,No,Rural
362967186,0,10/23/1960,39,1,11,32188,No,174247,Yes,F,High School,Professional,38,Private,8620,6,SUV,No,5399,2,No,4,3349,1,Yes,Urban
741216115,0,11/27/1961,37,0,12,97671,No,257408,Yes,M,Bachelors,Professional,49,Commercial,22660,3,Panel Truck,Yes,1371,1,No,5,0,7,No,Urban
711467735,0,3/7/1944,55,0,12,43293,No,0,Yes,M,High School,Student,59,Private,1500,1,Minivan,Yes,23756,2,Yes,3,0,6,No,Rural
422758152,0,6/2/1945,54,0,3,27546,No,181137,Yes,M,High School,Clerical,5,Private,15730,3,Minivan,Yes,0,0,No,3,0,5,No,Urban
77981216,0,3/7/1955,44,2,11,188428,No,497746,Yes,F,PhD,Doctor,35,Private,24740,6,Pickup,No,0,0,No,2,0,14,No,Urban
73898389,0,10/22/1954,45,2,0,0,Yes,0,No,F,Masters,Home Maker,23,Commercial,6000,17,Sports Car,No,52068,1,No,4,0,20,No,Urban
536203065,0,3/3/1952,47,0,60,64183,No,253869,Yes,M,Bachelors,Professional,5,Private,13000,6,Minivan,Yes,0,0,No,1,0,7,No,Urban
484217668,0,8/31/1960,39,0,16,92117,No,295537,Yes,M,High School,Blue Collar,40,Commercial,14610,7,Minivan,Yes,0,0,No,0,2441,1,Yes,Urban
622982638,0,2/7/1953,46,0,10,154985,No,0,No,F,PhD,Manager,29,Private,28540,10,Pickup,No,0,0,No,4,0,10,No,Urban
457987162,0,3/17/1954,45,0,68,19599,No,134906,No,F,Bachelors,Home Maker,43,Private,10740,6,Minivan,No,0,0,No,2,0,1,No,Rural
888163837,0,7/16/1951,48,0,7,35398,No,0,No,M,High School,Clerical,13,Commercial,6200,10,Pickup,No,0,0,No,2,0,9,No,Rural
591264788,0,11/7/1952,47,0,13,23596,No,147506,Yes,F,High School,Home Maker,32,Private,13250,9,SUV,No,0,0,Yes,0,0,1,No,Urban
128515960,0,4/12/1958,41,4,8,29622,No,116005,Yes,F,High School,Clerical,38,Private,12770,7,Minivan,No,0,0,No,0,0,1,No,Rural
40523894,0,10/23/1942,57,0,14,75468,No,249251,Yes,M,Masters,Lawyer,36,Private,14750,13,Minivan,Yes,0,0,No,0,0,21,No,Urban
714687889,0,6/10/1970,29,0,10,79059,No,240683,Yes,F,Masters,Manager,37,Private,14460,10,SUV,No,5903,3,No,0,0,8,No,Urban
170839274,0,8/5/1962,37,0,10,55242,No,183992,No,M,High School,Blue Collar,30,Commercial,8700,6,Pickup,No,33030,2,Yes,0,6250,1,Yes,Urban
591933815,0,4/11/1953,46,0,9,107006,No,342272,Yes,M,Masters,Manager,7,Private,16800,16,Van,Yes,0,0,No,4,0,15,No,Urban
230975934,0,9/19/1946,53,0,13,80023,No,246532,Yes,F,Bachelors,Blue Collar,58,Commercial,20990,4,Sports Car,No,29379,2,Yes,5,3408,9,Yes,Urban
973319273,0,8/13/1966,33,1,13,67171,No,131767,Yes,F,Masters,Lawyer,17,Private,16780,4,SUV,No,0,0,No,1,0,15,No,Urban
723410690,0,9/9/1964,35,0,10,57241,No,0,No,M,High School,Clerical,36,Private,11050,4,Minivan,Yes,0,0,No,0,0,1,No,Rural
128821230,0,6/6/1944,55,0,0,0,No,96761,Yes,F,High School,Home Maker,34,Commercial,26890,1,Pickup,No,0,0,No,3,0,10,No,Urban
736548294,0,2/13/1949,50,0,10,77214,No,0,No,F,Bachelors,Professional,46,Private,9220,3,SUV,No,2657,2,No,0,0,7,No,Urban
107330101,1,3/25/1954,45,2,14,28731,Yes,0,No,M,High School,Blue Collar,57,Commercial,6000,1,Minivan,Yes,0,0,No,0,13042,1,Yes,Urban
10902340,0,10/26/1964,35,0,11,122150,No,0,Yes,F,Masters,Lawyer,41,Private,26820,4,SUV,No,0,0,No,2,0,12,No,Urban
837237250,2,5/10/1943,56,2,17,28088,Yes,154530,No,M,Bachelors,Clerical,46,Private,9910,1,Minivan,Yes,1157,1,No,3,4814,1,Yes,Urban
589562459,0,10/4/1947,52,0,7,16253,No,0,No,M,High School,Clerical,40,Private,8080,1,Pickup,No,969,2,No,3,0,7,No,Urban
810486505,0,8/19/1967,32,2,13,109683,Yes,276821,No,F,Bachelors,Manager,33,Private,15670,12,SUV,No,30571,3,Yes,0,0,9,No,Urban
340247899,0,6/4/1960,39,1,13,93925,Yes,0,No,F,Masters,Lawyer,37,Private,27310,4,Minivan,No,0,0,No,0,0,16,No,Urban
768598772,0,4/10/1954,45,1,11,51655,Yes,182945,No,F,High School,Blue Collar,52,Commercial,16210,17,SUV,No,0,0,No,1,0,6,No,Rural
640459101,1,10/9/1960,39,3,13,48738,No,214103,Yes,F,Bachelors,Clerical,32,Private,23420,8,Sports Car,No,5115,1,No,0,0,1,No,Rural
932328426,0,8/15/1971,28,4,10,10032,No,0,Yes,M,Bachelors,Student,13,Commercial,5850,1,Pickup,Yes,12269,1,Yes,0,5657,12,Yes,Urban
494990328,0,3/11/1973,26,1,9,44386,No,209993,Yes,F,High School,Manager,47,Private,12000,7,SUV,No,7611,1,No,3,0,5,No,Urban
578768750,3,6/29/1958,41,3,14,128895,No,373531,Yes,F,Masters,Professional,10,Commercial,44270,13,Van,No,0,0,No,4,0,9,No,Urban
598130591,0,2/16/1948,51,0,5,94454,No,0,No,M,Bachelors,Professional,30,Private,14370,3,Minivan,No,5399,1,No,0,0,9,No,Urban
198843358,2,10/14/1940,59,2,16,109210,No,324059,Yes,F,Masters,Manager,32,Commercial,21880,6,Pickup,No,6120,2,No,6,4815,18,Yes,Urban
650019033,0,10/14/1940,59,0,11,38141,No,0,No,M,High School,Blue Collar,43,Commercial,15080,6,Minivan,No,9575,1,No,5,5501,6,Yes,Urban
627082069,0,11/16/1951,48,0,0,0,No,0,No,F,High School,Student,5,Private,9060,1,SUV,No,0,0,No,2,0,1,No,Urban
132538177,0,10/24/1938,61,0,10,9902,No,103647,No,F,PhD,Home Maker,31,Private,8590,6,Sports Car,No,3175,2,No,4,3048,10,Yes,Urban
713200511,0,12/17/1946,52,0,13,99251,No,275991,Yes,F,Masters,Lawyer,35,Private,35570,10,Van,No,0,0,No,1,0,10,No,Urban
602256369,0,6/12/1970,29,2,14,45299,No,148600,Yes,F,High School,Blue Collar,11,Commercial,8930,7,SUV,No,5289,1,No,4,1502,1,Yes,Urban
346673007,0,2/14/1962,37,2,13,31725,No,148396,Yes,F,Masters,Lawyer,32,Private,10860,4,SUV,No,3810,3,No,3,0,22,No,Urban
794302966,0,1/13/1951,48,0,9,49251,No,180173,Yes,F,High School,Blue Collar,9,Commercial,11230,7,SUV,No,0,0,No,0,6452,1,Yes,Urban
133941548,1,10/21/1962,37,2,10,30843,No,132741,Yes,F,High School,Clerical,33,Private,8280,6,Sports Car,No,0,0,No,1,0,8,No,Urban
674928177,0,1/4/1967,32,3,16,28430,Yes,0,No,F,High School,Clerical,52,Private,4340,4,SUV,No,39168,2,Yes,4,2777,1,Yes,Urban
997883308,0,7/4/1960,39,0,13,18274,No,0,No,F,High School,Clerical,11,Private,7230,6,SUV,No,0,0,No,0,0,1,No,Rural
448861404,0,4/3/1960,39,0,10,31131,No,0,No,M,High School,Clerical,30,Private,8510,6,Minivan,Yes,37066,2,Yes,5,4678,13,Yes,Urban
759412522,0,9/26/1949,50,0,15,63910,No,227449,Yes,M,Masters,Lawyer,46,Private,12890,4,Minivan,No,1946,4,No,1,0,15,No,Urban
745217397,0,8/16/1964,35,2,9,98918,Yes,0,No,M,Bachelors,Professional,27,Commercial,23740,12,Panel Truck,Yes,0,0,No,1,4621,9,Yes,Urban
141743339,0,3/15/1949,50,0,12,26748,No,0,No,M,High School,Blue Collar,25,Private,9170,1,Pickup,No,25089,2,Yes,1,3843,6,Yes,Urban
80817097,0,7/25/1965,34,1,13,38307,No,151790,Yes,M,High School,Blue Collar,24,Commercial,5330,1,Pickup,No,17857,1,Yes,10,3730,1,Yes,Urban
339409075,0,7/15/1953,46,0,10,88632,No,258636,Yes,F,High School,Blue Collar,34,Commercial,15670,3,Sports Car,No,7864,3,No,2,4034,9,Yes,Urban
607854572,0,3/2/1950,49,0,14,45689,No,250792,Yes,M,High School,Blue Collar,42,Private,10970,4,Pickup,Yes,0,0,No,0,1133,1,Yes,Urban
576718540,0,1/1/1945,54,0,12,112804,No,323947,Yes,F,Masters,Lawyer,32,Private,21380,4,Minivan,No,0,0,No,0,0,9,No,Urban
35408858,0,8/18/1953,46,0,12,88359,No,267679,Yes,F,Masters,Lawyer,25,Private,31980,3,Minivan,No,0,0,Yes,0,0,1,No,Urban
672724800,0,11/13/1961,38,2,7,114212,No,249564,Yes,M,Bachelors,Manager,26,Private,16970,9,Van,Yes,0,0,No,0,0,13,No,Urban
327540972,0,4/15/1943,56,0,13,76638,No,0,No,M,High School,Blue Collar,61,Commercial,14060,1,Minivan,Yes,24930,2,No,10,0,5,No,Urban
479844010,0,2/25/1957,42,0,12,64019,No,249488,Yes,F,PhD,Doctor,38,Private,12100,1,Minivan,No,3558,3,No,1,0,13,No,Urban
414426196,1,3/23/1942,57,1,13,53227,No,204309,Yes,F,Bachelors,Professional,41,Private,34950,6,Minivan,No,0,0,No,0,0,11,No,Urban
892208350,0,4/12/1954,45,0,60,55848,No,216312,Yes,M,Bachelors,Clerical,51,Commercial,11580,6,Pickup,Yes,0,0,No,1,34748,7,Yes,Urban
498874820,0,10/6/1968,31,1,6,53633,Yes,183242,No,F,High School,Professional,46,Private,9960,1,SUV,No,4646,2,No,9,0,1,No,Urban
366128758,0,12/7/1940,58,2,12,146202,No,473366,Yes,M,Bachelors,Professional,22,Private,10320,6,Pickup,Yes,4716,1,No,0,2891,12,Yes,Urban
324561319,0,12/6/1943,55,0,0,0,No,0,No,F,PhD,Home Maker,36,Private,2950,4,SUV,No,0,0,No,0,0,12,No,Urban
2688131,0,4/20/1936,63,0,14,51046,No,192050,Yes,F,PhD,Doctor,18,Private,7800,1,Sports Car,No,14357,3,No,5,0,1,No,Urban
852560906,0,8/3/1957,42,0,9,16716,No,117163,No,F,High School,Clerical,5,Private,21580,1,Pickup,No,0,0,No,1,0,6,No,Rural
37461363,0,2/22/1955,44,0,12,46781,No,0,No,F,Bachelors,Professional,29,Private,17960,11,SUV,No,6545,1,No,5,3411,15,Yes,Urban
699382604,1,4/25/1945,54,1,0,0,No,0,Yes,F,Bachelors,Student,37,Private,10600,1,Sports Car,No,5493,3,No,1,4209,8,Yes,Urban
600514127,0,10/24/1965,34,3,14,57244,Yes,0,No,F,Bachelors,Clerical,45,Private,36000,1,Pickup,No,0,0,Yes,0,0,6,No,Urban
258127808,1,3/2/1959,40,2,13,48187,No,136205,Yes,M,High School,Manager,5,Private,16930,11,Minivan,Yes,30944,2,No,3,0,7,No,Urban
37848520,0,12/21/1948,50,0,5,28299,No,183581,Yes,F,Bachelors,Home Maker,40,Private,9330,6,SUV,No,0,0,No,2,0,11,No,Urban
510253097,0,11/27/1950,48,0,8,90623,No,0,No,F,Masters,Professional,46,Private,27700,7,Sports Car,No,0,0,No,1,0,12,No,Urban
179155506,0,9/8/1949,50,0,11,81150,No,252133,No,M,Masters,Professional,41,Commercial,33500,1,Panel Truck,No,0,0,Yes,2,0,20,No,Urban
286174821,0,2/26/1970,29,1,11,101767,No,284160,Yes,F,High School,Blue Collar,48,Commercial,14580,6,SUV,No,25433,3,Yes,1,6027,9,Yes,Urban
261036496,0,2/26/1959,40,2,11,23057,No,126080,Yes,F,High School,Clerical,51,Private,27660,6,Pickup,No,0,0,No,0,0,1,No,Rural
247312615,1,2/17/1956,43,3,11,28021,Yes,0,No,M,High School,Clerical,31,Private,16010,4,Minivan,No,0,0,No,1,0,9,No,Rural
991847939,0,5/24/1950,49,0,11,23711,No,0,No,F,High School,Clerical,25,Private,8770,7,Sports Car,No,0,0,No,0,0,1,No,Rural
218657620,0,5/8/1960,39,0,13,49194,No,126703,Yes,M,High School,Manager,34,Commercial,24060,10,Panel Truck,Yes,0,0,No,0,0,7,No,Urban
869972677,0,2/15/1947,52,0,3,81555,No,258898,No,M,Masters,Manager,32,Private,13900,1,Minivan,Yes,0,0,No,0,0,16,No,Urban
410548344,0,1/5/1941,58,0,12,61265,No,208445,Yes,F,Masters,Lawyer,49,Private,3230,10,SUV,No,0,0,No,2,3295,9,Yes,Urban
783473090,0,1/6/1962,37,0,11,9664,No,147749,Yes,M,Masters,Professional,30,Commercial,28700,1,Panel Truck,No,5476,1,No,2,0,1,No,Urban
276502461,0,12/3/1958,40,0,13,84506,No,251400,Yes,F,Masters,Lawyer,32,Private,19100,6,Minivan,No,0,0,Yes,5,0,15,No,Urban
273701160,0,4/28/1966,33,5,16,28395,No,137268,Yes,M,High School,Clerical,65,Commercial,23450,7,Panel Truck,Yes,20060,1,Yes,2,3668,1,Yes,Urban
621600082,1,1/12/1958,41,3,0,0,Yes,83306,No,M,High School,Home Maker,50,Private,10570,6,Pickup,No,0,0,No,0,0,1,No,Rural
95403784,0,12/3/1959,39,0,13,51091,No,185506,Yes,M,Masters,Lawyer,37,Private,15450,1,Minivan,No,0,0,No,0,0,17,No,Urban
634813826,0,9/26/1954,45,0,10,22860,No,0,No,M,High School,Blue Collar,32,Commercial,11800,1,Pickup,No,3118,2,No,1,4895,1,Yes,Rural
736718418,0,8/15/1950,49,0,10,82130,No,212655,Yes,F,Bachelors,Professional,40,Private,13050,1,SUV,No,0,0,No,0,0,7,No,Urban
956079350,0,1/3/1963,36,0,8,21926,No,106069,Yes,M,Bachelors,Clerical,44,Commercial,7290,11,Pickup,No,7166,2,No,6,0,1,No,Urban
441486228,0,8/23/1951,48,0,12,19393,No,0,No,F,Bachelors,Blue Collar,39,Private,8240,1,SUV,No,0,0,No,1,0,8,No,Rural
867941007,1,12/29/1959,39,1,12,69464,No,199330,Yes,M,Masters,Manager,18,Commercial,5400,1,Pickup,Yes,7940,3,No,4,1029,15,Yes,Urban
532877284,0,7/3/1964,35,0,9,95536,No,0,No,M,Masters,Professional,33,Commercial,25840,9,Panel Truck,Yes,0,0,No,2,0,11,No,Urban
391209907,1,11/26/1961,37,3,10,24672,Yes,0,No,F,High School,Clerical,68,Private,11250,1,SUV,No,565,3,No,1,0,10,No,Rural
993821847,0,9/11/1956,43,0,12,94641,No,299424,Yes,F,Masters,Lawyer,52,Private,21400,6,SUV,No,11095,1,No,0,0,19,No,Urban
688658173,0,12/28/1956,42,2,14,20586,No,142997,Yes,F,High School,Clerical,47,Private,7760,4,SUV,No,0,0,No,0,5142,1,Yes,Rural
346696036,0,4/12/1952,47,0,10,64759,No,0,No,F,Masters,Manager,5,Private,15970,6,SUV,No,0,0,Yes,2,0,13,No,Urban
733443011,0,11/6/1950,49,0,11,99100,No,251945,Yes,F,Masters,Lawyer,26,Private,26650,1,Minivan,No,0,0,No,0,0,15,No,Rural
481754281,0,7/22/1959,40,0,0,0,No,55761,No,F,Masters,Home Maker,21,Private,17840,1,SUV,No,0,0,No,3,0,18,No,Urban
483773140,0,7/1/1946,53,0,0,0,No,93901,No,F,PhD,Home Maker,55,Private,14340,4,SUV,No,0,0,No,0,0,10,No,Rural
921318752,0,9/29/1954,45,0,8,40368,No,171248,Yes,F,Bachelors,Professional,37,Private,10040,1,Sports Car,No,0,0,No,1,0,8,No,Rural
570576453,0,1/25/1957,42,0,12,102313,No,351394,Yes,M,Masters,Lawyer,51,Private,15930,1,Minivan,No,0,0,No,0,0,17,No,Urban
745638636,0,3/6/1951,48,0,11,37886,No,168597,Yes,M,High School,Clerical,37,Private,28200,4,Minivan,No,1686,2,No,0,0,1,No,Urban
750125593,0,9/3/1947,52,0,10,77113,No,0,No,M,High School,Manager,34,Commercial,25370,4,Panel Truck,No,3176,1,No,1,0,5,No,Urban
793707317,0,8/26/1950,49,0,12,33303,No,0,Yes,F,High School,Student,33,Commercial,21100,13,Minivan,No,0,0,Yes,3,0,7,No,Urban
463293999,0,2/6/1948,51,0,17,48263,No,200023,Yes,F,High School,Professional,39,Private,24450,1,Minivan,No,0,0,No,0,0,10,No,Urban
